method,feature_set,sample_id,dataset,x,y
tsne,OpenFace + I3D,video18_141_person3,CMOSE,-28.606660842895508,19.08591079711914
tsne,OpenFace + I3D,video18_142_person6,CMOSE,-16.142850875854492,17.877822875976562
tsne,OpenFace + I3D,video18_143_person7,CMOSE,-16.20936393737793,7.343471050262451
tsne,OpenFace + I3D,video18_144_person5,CMOSE,-29.87124252319336,8.570223808288574
tsne,OpenFace + I3D,video18_146_person7,CMOSE,-16.42694091796875,6.675628185272217
tsne,OpenFace + I3D,video18_149_person6,CMOSE,-15.852049827575684,16.00472068786621
tsne,OpenFace + I3D,video18_151_person1,CMOSE,-35.60932159423828,23.664772033691406
tsne,OpenFace + I3D,video18_152_person1,CMOSE,-35.661746978759766,24.07886505126953
tsne,OpenFace + I3D,video18_154_person3,CMOSE,-31.67597770690918,19.117218017578125
tsne,OpenFace + I3D,video18_161_person1,CMOSE,-37.362552642822266,24.709510803222656
tsne,OpenFace + I3D,video18_164_person6,CMOSE,-15.932304382324219,13.783016204833984
tsne,OpenFace + I3D,video18_165_person8,CMOSE,-22.1400089263916,-3.4962713718414307
tsne,OpenFace + I3D,video18_168_person2,CMOSE,-20.12523651123047,-6.1623854637146
tsne,OpenFace + I3D,video18_169_person6,CMOSE,-16.65966796875,15.555997848510742
tsne,OpenFace + I3D,video18_170_person4,CMOSE,-16.429302215576172,3.298008918762207
tsne,OpenFace + I3D,video18_173_person3,CMOSE,-28.953960418701172,20.6032657623291
tsne,OpenFace + I3D,video18_175_person7,CMOSE,-15.832050323486328,8.072393417358398
tsne,OpenFace + I3D,video18_176_person1,CMOSE,-36.73960494995117,22.865659713745117
tsne,OpenFace + I3D,video18_176_person6,CMOSE,-16.580482482910156,17.21088981628418
tsne,OpenFace + I3D,video18_17_person3,CMOSE,-33.428958892822266,19.580934524536133
tsne,OpenFace + I3D,video18_183_person1,CMOSE,-37.00723648071289,23.366161346435547
tsne,OpenFace + I3D,video18_185_person2,CMOSE,-20.626338958740234,-6.852896213531494
tsne,OpenFace + I3D,video18_185_person7,CMOSE,-16.052019119262695,8.252602577209473
tsne,OpenFace + I3D,video18_186_person5,CMOSE,-29.743457794189453,7.183421611785889
tsne,OpenFace + I3D,video18_187_person2,CMOSE,-20.965473175048828,-6.421376705169678
tsne,OpenFace + I3D,video18_187_person5,CMOSE,-29.506181716918945,7.629207134246826
tsne,OpenFace + I3D,video18_205_person6,CMOSE,-15.781317710876465,14.201227188110352
tsne,OpenFace + I3D,video18_206_person4,CMOSE,-16.198579788208008,4.219023704528809
tsne,OpenFace + I3D,video18_211_person3,CMOSE,-17.63468360900879,14.337627410888672
tsne,OpenFace + I3D,video18_212_person5,CMOSE,-27.431697845458984,16.021875381469727
tsne,OpenFace + I3D,video18_21_person1,CMOSE,-35.69691848754883,24.42275619506836
tsne,OpenFace + I3D,video18_21_person2,CMOSE,-19.524898529052734,-6.9754557609558105
tsne,OpenFace + I3D,video18_220_person8,CMOSE,-21.34696388244629,-2.7173125743865967
tsne,OpenFace + I3D,video18_227_person8,CMOSE,-21.267047882080078,-2.889057159423828
tsne,OpenFace + I3D,video18_229_person1,CMOSE,-36.83829879760742,24.660011291503906
tsne,OpenFace + I3D,video18_237_person3,CMOSE,-27.91649055480957,18.823091506958008
tsne,OpenFace + I3D,video18_25_person8,CMOSE,-22.835708618164062,-18.63263702392578
tsne,OpenFace + I3D,video18_30_person3,CMOSE,-33.23062515258789,19.689250946044922
tsne,OpenFace + I3D,video18_35_person8,CMOSE,-23.683515548706055,-2.9408884048461914
tsne,OpenFace + I3D,video18_36_person1,CMOSE,-36.186622619628906,24.113672256469727
tsne,OpenFace + I3D,video18_39_person2,CMOSE,-20.710298538208008,-7.173160076141357
tsne,OpenFace + I3D,video18_41_person5,CMOSE,-30.468244552612305,7.0251312255859375
tsne,OpenFace + I3D,video18_42_person6,CMOSE,-16.02248764038086,14.306747436523438
tsne,OpenFace + I3D,video18_45_person6,CMOSE,-15.870327949523926,15.287559509277344
tsne,OpenFace + I3D,video18_49_person3,CMOSE,-33.52846908569336,19.72957420349121
tsne,OpenFace + I3D,video18_51_person7,CMOSE,-15.725848197937012,7.478633403778076
tsne,OpenFace + I3D,video18_60_person6,CMOSE,-15.953279495239258,17.29182243347168
tsne,OpenFace + I3D,video18_66_person2,CMOSE,-19.45950698852539,-6.556764125823975
tsne,OpenFace + I3D,video18_67_person6,CMOSE,-16.269493103027344,15.418376922607422
tsne,OpenFace + I3D,video18_6_person5,CMOSE,-30.150503158569336,7.060375690460205
tsne,OpenFace + I3D,video18_71_person3,CMOSE,-33.27330017089844,19.45553970336914
tsne,OpenFace + I3D,video18_73_person2,CMOSE,-20.48321533203125,-5.983981609344482
tsne,OpenFace + I3D,video18_77_person6,CMOSE,-14.773141860961914,14.086665153503418
tsne,OpenFace + I3D,video18_79_person8,CMOSE,-21.891834259033203,-3.346536159515381
tsne,OpenFace + I3D,video18_85_person6,CMOSE,-16.610498428344727,18.038227081298828
tsne,OpenFace + I3D,video18_86_person5,CMOSE,-30.533716201782227,7.060214519500732
tsne,OpenFace + I3D,video18_87_person4,CMOSE,-15.828927993774414,4.316672325134277
tsne,OpenFace + I3D,video18_90_person7,CMOSE,-15.795525550842285,7.202255725860596
tsne,OpenFace + I3D,video18_92_person8,CMOSE,-24.236454010009766,-3.0907654762268066
tsne,OpenFace + I3D,video18_94_person6,CMOSE,-16.40418815612793,17.36650848388672
tsne,OpenFace + I3D,video18_98_person7,CMOSE,-15.393613815307617,8.1878662109375
tsne,OpenFace + I3D,video18_9_person3,CMOSE,-28.88160514831543,18.830766677856445
tsne,OpenFace + I3D,video1_105_person2,CMOSE,-27.554716110229492,-7.114217281341553
tsne,OpenFace + I3D,video1_140_person3,CMOSE,-13.671741485595703,1.7561918497085571
tsne,OpenFace + I3D,video1_151_person3,CMOSE,-13.521596908569336,1.8833290338516235
tsne,OpenFace + I3D,video1_166_person3,CMOSE,-13.390129089355469,1.0755085945129395
tsne,OpenFace + I3D,video1_17_person4,CMOSE,-24.198270797729492,21.04010772705078
tsne,OpenFace + I3D,video1_192_person2,CMOSE,-27.663806915283203,-7.233137607574463
tsne,OpenFace + I3D,video1_197_person3,CMOSE,-13.659679412841797,1.3758279085159302
tsne,OpenFace + I3D,video1_29_person2,CMOSE,-27.681970596313477,-7.314596652984619
tsne,OpenFace + I3D,video1_3_person3,CMOSE,-12.32387638092041,1.707955002784729
tsne,OpenFace + I3D,video1_5_person3,CMOSE,-12.189765930175781,1.7102084159851074
tsne,OpenFace + I3D,video5_101_person2,CMOSE,-24.284870147705078,8.947484016418457
tsne,OpenFace + I3D,video5_106_person5,CMOSE,-26.058679580688477,-8.398587226867676
tsne,OpenFace + I3D,video5_109_person1,CMOSE,-30.48093032836914,-8.486395835876465
tsne,OpenFace + I3D,video5_111_person1,CMOSE,-30.26768684387207,-8.690109252929688
tsne,OpenFace + I3D,video5_115_person1,CMOSE,-30.125667572021484,-8.988340377807617
tsne,OpenFace + I3D,video5_118_person1,CMOSE,-29.42144012451172,-10.211496353149414
tsne,OpenFace + I3D,video5_11_person2,CMOSE,-23.759431838989258,8.974081993103027
tsne,OpenFace + I3D,video5_130_person2,CMOSE,-24.07296371459961,8.206437110900879
tsne,OpenFace + I3D,video5_136_person5,CMOSE,-27.25591278076172,-10.702224731445312
tsne,OpenFace + I3D,video5_139_person5,CMOSE,-27.01552391052246,-10.467105865478516
tsne,OpenFace + I3D,video5_145_person5,CMOSE,-27.10733985900879,-10.663039207458496
tsne,OpenFace + I3D,video5_146_person4,CMOSE,-13.162501335144043,-5.196390151977539
tsne,OpenFace + I3D,video5_147_person0,CMOSE,-10.794621467590332,14.87393569946289
tsne,OpenFace + I3D,video5_14_person3,CMOSE,-17.901931762695312,25.117856979370117
tsne,OpenFace + I3D,video5_150_person3,CMOSE,-17.528045654296875,25.705636978149414
tsne,OpenFace + I3D,video5_153_person0,CMOSE,-13.260394096374512,15.825430870056152
tsne,OpenFace + I3D,video5_163_person2,CMOSE,-23.90079116821289,8.66270923614502
tsne,OpenFace + I3D,video5_164_person3,CMOSE,-17.14834213256836,25.734067916870117
tsne,OpenFace + I3D,video5_1_person2,CMOSE,-24.01011848449707,8.709827423095703
tsne,OpenFace + I3D,video5_20_person3,CMOSE,-18.513399124145508,25.909645080566406
tsne,OpenFace + I3D,video5_26_person3,CMOSE,-18.904626846313477,25.596559524536133
tsne,OpenFace + I3D,video5_26_person4,CMOSE,-13.263764381408691,-5.438791751861572
tsne,OpenFace + I3D,video5_2_person0,CMOSE,-10.733931541442871,15.888697624206543
tsne,OpenFace + I3D,video5_33_person3,CMOSE,-19.682579040527344,25.189138412475586
tsne,OpenFace + I3D,video5_34_person1,CMOSE,-29.61802101135254,-9.46364688873291
tsne,OpenFace + I3D,video5_36_person5,CMOSE,-26.760345458984375,-9.641066551208496
tsne,OpenFace + I3D,video5_38_person3,CMOSE,-18.21864891052246,24.927734375
tsne,OpenFace + I3D,video5_40_person4,CMOSE,-13.472004890441895,-5.852670669555664
tsne,OpenFace + I3D,video5_42_person1,CMOSE,-29.373104095458984,-9.281846046447754
tsne,OpenFace + I3D,video5_42_person8,CMOSE,-19.622314453125,21.54766273498535
tsne,OpenFace + I3D,video5_44_person6,CMOSE,-21.95534324645996,-9.31240463256836
tsne,OpenFace + I3D,video5_46_person8,CMOSE,-19.59562873840332,21.603046417236328
tsne,OpenFace + I3D,video5_53_person8,CMOSE,-19.690156936645508,21.330060958862305
tsne,OpenFace + I3D,video5_59_person6,CMOSE,-21.093441009521484,-9.224817276000977
tsne,OpenFace + I3D,video5_66_person1,CMOSE,-30.050283432006836,-9.304455757141113
tsne,OpenFace + I3D,video5_71_person6,CMOSE,-21.79585838317871,-9.31483268737793
tsne,OpenFace + I3D,video5_74_person0,CMOSE,-10.734536170959473,14.950691223144531
tsne,OpenFace + I3D,video5_82_person3,CMOSE,-18.268035888671875,25.734638214111328
tsne,OpenFace + I3D,video5_87_person1,CMOSE,-29.724145889282227,-7.877893447875977
tsne,OpenFace + I3D,video5_90_person3,CMOSE,-19.01967430114746,26.131912231445312
tsne,OpenFace + I3D,video5_90_person4,CMOSE,-12.986907005310059,-5.066500663757324
tsne,OpenFace + I3D,video5_93_person3,CMOSE,-18.563486099243164,25.10015106201172
tsne,OpenFace + I3D,video5_95_person8,CMOSE,-25.32432746887207,17.93766975402832
tsne,OpenFace + I3D,video5_98_person4,CMOSE,-13.453902244567871,-5.600017547607422
tsne,OpenFace + I3D,video5_99_person8,CMOSE,-24.74125862121582,17.323177337646484
tsne,OpenFace + I3D,video5_9_person0,CMOSE,-10.778398513793945,16.11447525024414
tsne,OpenFace + I3D,video6_100_person2,CMOSE,-36.22674560546875,-3.115816593170166
tsne,OpenFace + I3D,video6_100_person4,CMOSE,-24.18216896057129,12.69159984588623
tsne,OpenFace + I3D,video6_102_person14,CMOSE,-44.169124603271484,12.313993453979492
tsne,OpenFace + I3D,video6_104_person13,CMOSE,-42.18825149536133,5.495691299438477
tsne,OpenFace + I3D,video6_105_person13,CMOSE,-42.248287200927734,5.748287677764893
tsne,OpenFace + I3D,video6_106_person2,CMOSE,-36.324462890625,-2.0622611045837402
tsne,OpenFace + I3D,video6_108_person14,CMOSE,-44.16822052001953,12.95608139038086
tsne,OpenFace + I3D,video6_10_person8,CMOSE,-41.73990249633789,-3.509444236755371
tsne,OpenFace + I3D,video6_114_person8,CMOSE,-30.640077590942383,26.30443572998047
tsne,OpenFace + I3D,video6_118_person4,CMOSE,-24.43587875366211,12.665409088134766
tsne,OpenFace + I3D,video6_118_person5,CMOSE,-44.69062805175781,12.142974853515625
tsne,OpenFace + I3D,video6_120_person7,CMOSE,-38.468753814697266,11.759325981140137
tsne,OpenFace + I3D,video6_125_person5,CMOSE,-43.64509582519531,12.97864055633545
tsne,OpenFace + I3D,video6_128_person13,CMOSE,-41.22800064086914,5.5834760665893555
tsne,OpenFace + I3D,video6_128_person8,CMOSE,-30.255897521972656,26.259977340698242
tsne,OpenFace + I3D,video6_131_person7,CMOSE,-38.243038177490234,12.054455757141113
tsne,OpenFace + I3D,video6_136_person6,CMOSE,-46.261993408203125,-2.182077169418335
tsne,OpenFace + I3D,video6_152_person11,CMOSE,-46.23316955566406,4.351356506347656
tsne,OpenFace + I3D,video6_153_person11,CMOSE,-46.2938117980957,4.293172836303711
tsne,OpenFace + I3D,video6_156_person13,CMOSE,-38.92879104614258,5.605640888214111
tsne,OpenFace + I3D,video6_156_person7,CMOSE,-38.454612731933594,11.651378631591797
tsne,OpenFace + I3D,video6_159_person11,CMOSE,-47.22846984863281,4.472808361053467
tsne,OpenFace + I3D,video6_159_person13,CMOSE,-39.05683135986328,5.733448505401611
tsne,OpenFace + I3D,video6_161_person2,CMOSE,-35.55859375,-1.7742934226989746
tsne,OpenFace + I3D,video6_16_person5,CMOSE,-44.63778305053711,13.281584739685059
tsne,OpenFace + I3D,video6_176_person8,CMOSE,-30.165607452392578,26.24533462524414
tsne,OpenFace + I3D,video6_17_person9,CMOSE,-41.06537628173828,2.132305383682251
tsne,OpenFace + I3D,video6_191_person4,CMOSE,-24.3613338470459,12.661443710327148
tsne,OpenFace + I3D,video6_196_person4,CMOSE,-24.08500099182129,12.691810607910156
tsne,OpenFace + I3D,video6_197_person5,CMOSE,-44.79273986816406,12.057896614074707
tsne,OpenFace + I3D,video6_201_person6,CMOSE,-47.11668395996094,-1.6834787130355835
tsne,OpenFace + I3D,video6_201_person8,CMOSE,-30.580224990844727,25.672298431396484
tsne,OpenFace + I3D,video6_201_person9,CMOSE,-40.79964828491211,1.8261067867279053
tsne,OpenFace + I3D,video6_211_person13,CMOSE,-38.96703338623047,6.278770923614502
tsne,OpenFace + I3D,video6_216_person2,CMOSE,-35.00154495239258,-1.7231701612472534
tsne,OpenFace + I3D,video6_221_person8,CMOSE,-34.11980056762695,12.277874946594238
tsne,OpenFace + I3D,video6_225_person13,CMOSE,-38.44582748413086,5.616633415222168
tsne,OpenFace + I3D,video6_228_person14,CMOSE,-30.685009002685547,24.120088577270508
tsne,OpenFace + I3D,video6_233_person1,CMOSE,-28.149274826049805,4.726094722747803
tsne,OpenFace + I3D,video6_239_person1,CMOSE,-27.973730087280273,4.608320236206055
tsne,OpenFace + I3D,video6_240_person11,CMOSE,-46.72639465332031,4.056873798370361
tsne,OpenFace + I3D,video6_27_person12,CMOSE,-44.807186126708984,12.905466079711914
tsne,OpenFace + I3D,video6_28_person6,CMOSE,-46.865482330322266,-1.8204147815704346
tsne,OpenFace + I3D,video6_29_person2,CMOSE,-35.33564376831055,-2.4756357669830322
tsne,OpenFace + I3D,video6_29_person7,CMOSE,-27.194801330566406,9.089990615844727
tsne,OpenFace + I3D,video6_29_person8,CMOSE,-30.694412231445312,24.09595489501953
tsne,OpenFace + I3D,video6_42_person14,CMOSE,-43.87568283081055,13.494928359985352
tsne,OpenFace + I3D,video6_43_person6,CMOSE,-47.09574890136719,-1.767130970954895
tsne,OpenFace + I3D,video6_45_person1,CMOSE,-31.669401168823242,9.23193359375
tsne,OpenFace + I3D,video6_55_person3,CMOSE,-24.312623977661133,-5.931896209716797
tsne,OpenFace + I3D,video6_62_person6,CMOSE,-46.55546569824219,-1.6449666023254395
tsne,OpenFace + I3D,video6_68_person9,CMOSE,-41.27288818359375,2.7280287742614746
tsne,OpenFace + I3D,video6_71_person3,CMOSE,-33.16071701049805,8.842528343200684
tsne,OpenFace + I3D,video6_72_person13,CMOSE,-42.11616134643555,5.846612930297852
tsne,OpenFace + I3D,video6_72_person9,CMOSE,-41.54645538330078,2.7823922634124756
tsne,OpenFace + I3D,video6_77_person10,CMOSE,-34.0511474609375,11.049315452575684
tsne,OpenFace + I3D,video6_80_person2,CMOSE,-35.86428451538086,-1.9463781118392944
tsne,OpenFace + I3D,video6_84_person11,CMOSE,-46.6635856628418,4.510743618011475
tsne,OpenFace + I3D,video6_87_person6,CMOSE,-46.19065475463867,-1.2704763412475586
tsne,OpenFace + I3D,video6_94_person13,CMOSE,-41.790122985839844,5.543781280517578
tsne,OpenFace + I3D,video6_94_person8,CMOSE,-33.693416595458984,3.3853037357330322
tsne,OpenFace + I3D,video6_97_person9,CMOSE,-41.307003021240234,2.7286407947540283
tsne,OpenFace + I3D,video6_99_person7,CMOSE,-27.234600067138672,9.127037048339844
tsne,OpenFace + I3D,video7_105_person2,CMOSE,-43.037471771240234,-4.881804943084717
tsne,OpenFace + I3D,video7_106_person5,CMOSE,-28.6215877532959,12.873650550842285
tsne,OpenFace + I3D,video7_113_person2,CMOSE,-42.69567108154297,-4.752348899841309
tsne,OpenFace + I3D,video7_113_person4,CMOSE,-52.956390380859375,15.113738059997559
tsne,OpenFace + I3D,video7_120_person7,CMOSE,-28.085512161254883,-0.19813969731330872
tsne,OpenFace + I3D,video7_121_person5,CMOSE,-28.07012367248535,13.146415710449219
tsne,OpenFace + I3D,video7_122_person10,CMOSE,-31.967287063598633,14.408246994018555
tsne,OpenFace + I3D,video7_127_person5,CMOSE,-28.530256271362305,11.480286598205566
tsne,OpenFace + I3D,video7_129_person7,CMOSE,-28.479360580444336,2.1947977542877197
tsne,OpenFace + I3D,video7_132_person0,CMOSE,-36.018367767333984,12.290332794189453
tsne,OpenFace + I3D,video7_134_person10,CMOSE,-41.82717514038086,-2.6526241302490234
tsne,OpenFace + I3D,video7_141_person0,CMOSE,-35.05269241333008,10.445639610290527
tsne,OpenFace + I3D,video7_144_person7,CMOSE,-28.125442504882812,2.6275758743286133
tsne,OpenFace + I3D,video7_145_person5,CMOSE,-27.854732513427734,15.139779090881348
tsne,OpenFace + I3D,video7_149_person0,CMOSE,-35.717864990234375,12.279507637023926
tsne,OpenFace + I3D,video7_150_person10,CMOSE,-50.731346130371094,14.003201484680176
tsne,OpenFace + I3D,video7_150_person2,CMOSE,-42.46563720703125,-4.025457382202148
tsne,OpenFace + I3D,video7_154_person7,CMOSE,-27.369279861450195,2.150365114212036
tsne,OpenFace + I3D,video7_15_person5,CMOSE,-28.737552642822266,11.704488754272461
tsne,OpenFace + I3D,video7_160_person5,CMOSE,-29.273059844970703,12.37630558013916
tsne,OpenFace + I3D,video7_171_person6,CMOSE,-32.40534210205078,10.93945598602295
tsne,OpenFace + I3D,video7_172_person4,CMOSE,-52.99440383911133,15.42652416229248
tsne,OpenFace + I3D,video7_173_person5,CMOSE,-29.33011817932129,11.282557487487793
tsne,OpenFace + I3D,video7_181_person10,CMOSE,-31.89727210998535,14.529012680053711
tsne,OpenFace + I3D,video7_182_person2,CMOSE,-42.12818908691406,-5.305890083312988
tsne,OpenFace + I3D,video7_183_person6,CMOSE,-31.710304260253906,3.6586835384368896
tsne,OpenFace + I3D,video7_186_person4,CMOSE,-22.346227645874023,-18.846355438232422
tsne,OpenFace + I3D,video7_18_person5,CMOSE,-28.363929748535156,12.787819862365723
tsne,OpenFace + I3D,video7_190_person5,CMOSE,-29.859697341918945,13.45881462097168
tsne,OpenFace + I3D,video7_193_person10,CMOSE,-31.98310661315918,14.43283462524414
tsne,OpenFace + I3D,video7_193_person2,CMOSE,-41.93449401855469,-5.026400566101074
tsne,OpenFace + I3D,video7_193_person6,CMOSE,-31.65769386291504,3.606776475906372
tsne,OpenFace + I3D,video7_199_person1,CMOSE,-23.451026916503906,-19.268739700317383
tsne,OpenFace + I3D,video7_1_person0,CMOSE,-35.99739456176758,10.731640815734863
tsne,OpenFace + I3D,video7_201_person0,CMOSE,-36.85239028930664,10.755640983581543
tsne,OpenFace + I3D,video7_201_person1,CMOSE,-37.27828598022461,3.6873207092285156
tsne,OpenFace + I3D,video7_201_person2,CMOSE,-42.134971618652344,-4.30111026763916
tsne,OpenFace + I3D,video7_204_person6,CMOSE,-31.721294403076172,4.222012996673584
tsne,OpenFace + I3D,video7_204_person7,CMOSE,-27.43179702758789,-0.6392615437507629
tsne,OpenFace + I3D,video7_21_person4,CMOSE,-53.937313079833984,15.14525318145752
tsne,OpenFace + I3D,video7_223_person10,CMOSE,-52.59516143798828,14.82995319366455
